"TOA5","LF_CO2","CR1000","70502","CR1000.Std.29","CPU:LF_CO2_08282023_hour.CR1","44541","Test"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C","CO2"
"TS","RN","Volts","Deg C","ppm"
"","","Min","Smp","Smp"
"2023-08-29 09:55:00",0,13,27.75,273.251
"2023-08-29 09:55:15",1,12.99,27.75,5267.49
"2023-08-29 09:55:30",2,12.98,27.78,5280.659
"2023-08-29 10:00:00",3,13.02,27.88,432.9218
"2023-08-29 11:00:00",4,12.96,29.58,6534.98
"2023-08-29 12:00:00",5,12.95,30.53,6862.552
"2023-08-29 13:00:00",6,12.94,31.72,6837.86
"2023-08-29 14:00:00",7,12.94,32.08,6801.646
"2023-08-29 15:00:00",8,12.94,30.74,6885.597
"2023-08-29 16:00:00",9,12.92,27.78,7116.05
"2023-08-29 17:00:00",10,12.92,27.63,7369.548
"2023-08-29 18:00:00",11,12.92,26.93,7659.26
"2023-08-29 19:00:00",12,12.91,25.16,8358.849
"2023-08-29 20:00:00",13,12.89,24.42,8939.918
"2023-08-29 21:00:00",14,12.89,24.16,9338.272
"2023-08-29 22:00:00",15,12.89,24.25,9774.486
"2023-08-29 23:00:00",16,12.88,24.39,10098.77
"2023-08-30 00:00:00",17,12.88,24.13,10363.79
"2023-08-30 01:00:00",18,12.88,23.84,10436.21
"2023-08-30 02:00:00",19,12.87,23.72,10352.26
"2023-08-30 03:00:00",20,12.87,23.75,10195.89
"2023-08-30 04:00:00",21,12.87,23.96,10182.72
"2023-08-30 05:00:00",22,12.87,24.19,10205.76
"2023-08-30 06:00:00",23,12.86,24.54,10228.81
"2023-08-30 07:00:00",24,12.86,24.84,9917.696
"2023-08-30 08:00:00",25,12.85,24.81,9725.104
"2023-08-30 09:00:00",26,12.85,24.95,9218.107
"2023-08-30 10:00:00",27,12.85,24.87,8808.23
"2023-08-30 11:00:00",28,12.85,24.81,8564.609
"2023-08-30 12:00:00",29,12.84,24.78,8408.23
"2023-08-30 13:00:00",30,12.84,25.43,8467.49
"2023-08-30 14:00:00",31,12.84,25.67,8600.823
"2023-08-30 15:00:00",32,12.84,26.84,8735.803
"2023-08-30 16:00:00",33,12.84,27.44,8867.49
"2023-08-30 17:00:00",34,12.84,26.78,9071.605
"2023-08-30 18:00:00",35,12.84,27.25,9302.059
"2023-08-30 19:00:00",36,12.83,26.65,9616.462
"2023-08-30 20:00:00",37,12.83,25.58,9930.865
"2023-08-30 21:00:00",38,12.82,25.07,10339.1
"2023-08-30 22:00:00",39,12.82,24.63,10727.57
"2023-08-30 23:00:00",40,12.82,23.67,10981.07
"2023-08-31 00:00:00",41,12.81,23.32,11236.22
"2023-08-31 01:00:00",42,12.8,23.07,11512.76
"2023-08-31 02:00:00",43,12.8,22.87,11680.66
"2023-08-31 03:00:00",44,12.79,22.67,11909.47
"2023-08-31 04:00:00",45,12.8,22.64,12092.18
"2023-08-31 05:00:00",46,12.79,22.67,12189.33
"2023-08-31 06:00:00",47,12.79,22.56,12248.56
"2023-08-31 07:00:00",48,12.79,22.67,12250.21
"2023-08-31 08:00:00",49,12.78,23.27,12258.44
"2023-08-31 09:00:00",50,12.78,24.66,12212.35
"2023-08-31 10:00:00",51,12.78,27.09,12116.87
"2023-08-31 11:00:00",52,12.79,31.3,11874.9
"2023-08-31 12:00:00",53,12.79,27.44,11535.8
"2023-08-31 13:00:00",54,12.79,26.22,11148.97
"2023-08-31 14:00:00",55,12.78,27.88,10847.74
"2023-08-31 15:00:00",56,12.79,30.09,10569.55
"2023-08-31 16:00:00",57,12.78,29.99,10352.26
"2023-08-31 17:00:00",58,12.78,29.02,10281.48
"2023-08-31 18:00:00",59,12.78,27.91,10289.71
"2023-08-31 19:00:00",60,12.78,27.37,10390.13
"2023-08-31 20:00:00",61,12.77,26.59,10485.6
"2023-08-31 21:00:00",62,12.77,26.01,10641.98
"2023-08-31 22:00:00",63,12.77,25.61,10907
"2023-08-31 23:00:00",64,12.75,25.28,11065.02
"2023-09-01 00:00:00",65,12.75,24.92,11173.66
"2023-09-01 01:00:00",66,12.75,24.69,11293.83
"2023-09-01 02:00:00",67,12.75,24.45,11453.5
"2023-09-01 03:00:00",68,12.75,24.22,11573.66
"2023-09-01 04:00:00",69,12.74,24.01,11535.8
"2023-09-01 05:00:00",70,12.74,23.96,11680.66
"2023-09-01 06:00:00",71,12.74,23.84,11789.3
"2023-09-01 07:00:00",72,12.73,23.93,11960.5
"2023-09-01 08:00:00",73,12.74,24.57,12079.01
"2023-09-01 09:00:00",74,12.74,25.34,12019.75
"2023-09-01 10:00:00",75,12.74,25.79,12092.18
"2023-09-01 11:00:00",76,12.74,25.92,12162.96
"2023-09-01 12:00:00",77,12.73,27.25,12128.4
"2023-09-01 13:00:00",78,12.74,27.82,12067.49
"2023-09-01 14:00:00",79,12.74,28.56,11632.92
"2023-09-01 15:00:00",80,12.74,28.59,11427.16
"2023-09-01 16:00:00",81,12.74,26.34,11330.04
"2023-09-01 17:00:00",82,12.73,25.46,11257.61
"2023-09-01 18:00:00",83,12.73,25.58,11413.99
"2023-09-01 19:00:00",84,12.73,25.46,11705.35
"2023-09-01 20:00:00",85,12.73,25.28,12128.4
"2023-09-01 21:00:00",86,12.73,25.13,12852.68
"2023-09-01 22:00:00",87,12.73,24.81,13348.15
"2023-09-01 23:00:00",88,12.72,24.45,13348.15
"2023-09-02 00:00:00",89,12.72,24.01,13023.87
"2023-09-02 01:00:00",90,12.72,23.55,12684.78
"2023-09-02 02:00:00",91,12.71,23.24,12260.08
"2023-09-02 03:00:00",92,12.71,22.95,11935.8
"2023-09-02 04:00:00",93,12.71,22.81,11739.92
"2023-09-02 05:00:00",94,12.71,22.75,11547.33
"2023-09-02 06:00:00",95,12.71,22.78,11366.26
"2023-09-02 07:00:00",96,12.7,22.9,11331.69
"2023-09-02 08:00:00",97,12.7,23.24,11293.83
"2023-09-02 09:00:00",98,12.7,24.13,11185.19
"2023-09-02 10:00:00",99,12.7,25.37,10994.24
"2023-09-02 11:00:00",100,12.71,28.95,10742.39
"2023-09-02 12:00:00",101,12.71,29.55,10304.53
"2023-09-02 13:00:00",102,12.72,30.12,9860.084
"2023-09-02 14:00:00",103,12.72,30.05,9338.272
"2023-09-02 15:00:00",104,12.72,29.78,9084.774
"2023-09-02 16:00:00",105,12.72,29.22,9071.606
"2023-09-02 17:00:00",106,12.72,27.94,9083.129
