Date,ER,GPPavg,K600_1d,GPP_Rhat,ER_Rhat,K600_daily_Rhat,ID
2022-05-12T00:00:00Z,-18.94358884362945,10.608817224481228,9.911646148446172,1,1,1,AM
2022-05-12T01:00:00Z,-18.94358884362945,10.608817224481228,9.911646148446172,1,1,1,AM
2022-05-12T02:00:00Z,-18.94358884362945,10.608817224481228,9.911646148446172,1,1,1,AM
2022-05-12T03:00:00Z,-18.94358884362945,10.608817224481228,9.911646148446172,1,1,1,AM
2022-05-12T04:00:00Z,-18.94358884362945,10.608817224481228,9.911646148446172,1,1,1,AM
2022-05-12T05:00:00Z,-18.94358884362945,10.608817224481228,9.911646148446172,1,1,1,AM
2022-05-12T06:00:00Z,-18.94358884362945,10.608817224481228,9.911646148446172,1,1,1,AM
2022-05-12T07:00:00Z,-18.94358884362945,10.608817224481228,9.911646148446172,1,1,1,AM
2022-05-12T08:00:00Z,-18.94358884362945,10.608817224481228,9.911646148446172,1,1,1,AM
2022-05-12T09:00:00Z,-18.94358884362945,10.608817224481228,9.911646148446172,1,1,1,AM
2022-05-12T10:00:00Z,-18.94358884362945,10.608817224481228,9.911646148446172,1,1,1,AM
2022-05-12T11:00:00Z,-18.94358884362945,10.608817224481228,9.911646148446172,1,1,1,AM
2022-05-12T12:00:00Z,-18.94358884362945,10.608817224481228,9.911646148446172,1,1,1,AM
2022-05-12T13:00:00Z,-18.94358884362945,10.608817224481228,9.911646148446172,1,1,1,AM
2022-05-12T14:00:00Z,-18.94358884362945,10.608817224481228,9.911646148446172,1,1,1,AM
2022-05-12T15:00:00Z,-18.94358884362945,10.608817224481228,9.911646148446172,1,1,1,AM
2022-05-12T16:00:00Z,-18.94358884362945,10.608817224481228,9.911646148446172,1,1,1,AM
2022-05-12T17:00:00Z,-18.94358884362945,10.608817224481228,9.911646148446172,1,1,1,AM
2022-05-12T18:00:00Z,-18.94358884362945,10.608817224481228,9.911646148446172,1,1,1,AM
2022-05-12T19:00:00Z,-18.94358884362945,10.608817224481228,9.911646148446172,1,1,1,AM
2022-05-12T20:00:00Z,-18.94358884362945,10.608817224481228,9.911646148446172,1,1,1,AM
2022-05-12T21:00:00Z,-18.94358884362945,10.608817224481228,9.911646148446172,1,1,1,AM
2022-05-12T22:00:00Z,-18.94358884362945,10.608817224481228,9.911646148446172,1,1,1,AM
2022-05-12T23:00:00Z,-18.94358884362945,10.608817224481228,9.911646148446172,1,1,1,AM
